"","751585__853_39491","46503__820_28116","357276__33039_40518","47678__1680_45851","853__39491","39485__28117_457412","820__28116","33039__40518","46506__487174","28117__457412","1680__45851"
"SRR5983420",-3.26427606040434,-2.57592397949665,0,0,5.65389198655109,-2.67097280769107,4.46163120892321,0,0,4.62626060855583,0
"SRR5983421",-2.86687812516829,2.89432510506502,-2.53716096364855,6.24731506625734,4.96557857189928,0,4.49394350729197,-4.39449169601971,0,0,0
"SRR5983423",-5.00135011354143,0,0,-2.2841090874466,-0.276368650683191,0,0,0,2.87650390653074,0,3.95619298948729
"SRR5983424",-3.05152032563134,-2.49292633710485,0,5.93284316034871,5.28538824432261,-2.58765349045975,4.31787507539219,0,0,4.48194731785923,0
"SRR5983425",-2.84590055435557,0,0,2.93196401778639,4.92924435343229,0,0,0,0,0,4.22194041804637
"SRR5983426",0,-6.04801139747005,5.45282396286888,4.97422561694294,0,0,1.94895452598233,0,4.26849640216334,0,0
"SRR5983429",-5.66285226989662,0,0,5.66388271266944,0.137643464565606,-2.51738924351103,0,0,0,4.36024607218849,0
"SRR5983430",0,-2.50583331021942,0,6.05543971024652,0,-2.78363297723042,4.34023060859854,0,4.25212437810439,4.82139374618732,0
"SRR5983431",-5.56981847750584,-5.45063447546994,0,6.24594748534835,1.02913920302149,0,-0.579688479525263,0,4.2562165104278,0,0
"SRR5983432",-3.11373582060926,-5.84213147219047,0,6.43737280735346,5.3931486426424,-2.91735080514922,0.701406397720653,0,5.4168408285855,5.05299981802042,0
"SRR5983433",-2.70413111909701,-0.347795625221266,0,5.73905718709873,4.6836924886041,0,1.22399772250451,0,0,0,0
"SRR5983435",-3.08937170528194,-2.65143249263335,0,5.67904368729217,5.35094875701403,-2.86715525306799,4.59241579007996,0,0,4.96605857150177,0
"SRR5983437",3.83488822126341,-3.01989186641394,0,-2.56352879942509,5.05531262670169,4.9756351162945,5.23060614599295,0,5.42374977220635,0,4.4401621272703
"SRR5983438",-2.84052277157453,5.19292193091271,2.26590797344634,5.66457775195663,-4.91992976042345,-2.7887374329995,0,5.47350342231107,5.30649003537126,4.83023492292433,0
"SRR5983440",2.55074692116973,0,0,-3.14139940361452,5.33743424489764,0,0,0,5.48266182638198,0,5.44106337392693
"SRR5983442",0,-5.85463125729443,5.24914739356663,6.35565895737123,0,0,1.86185007427942,0,4.03329286005726,0,0
"SRR5983443",2.96360462842143,0,0,-3.36244239857402,4.5444125966047,0,0,0,5.77569533542377,0,5.82392107185397
"SRR5983445",3.03544404886331,-2.56749731485855,0,-2.93952556441084,4.58832453382681,0,4.44703579763168,0,5.91375704884822,0,5.09140762770716
"SRR5983446",0,-6.50017241047405,5.96482406104513,5.53275279601731,0,0,-0.616637932423395,0,0,0,0
"SRR5983447",3.37579073365135,-5.62298938350451,0,0,5.45544859941683,0,0.0921824922616444,0,5.5388189553781,0,0
"SRR5983448",3.7228221906605,-2.75427613537529,0,-2.57860161681881,4.87528685402655,5.19354678688294,4.77054620454445,0,5.59708921749286,0,4.46626901280943
"SRR5983449",-5.65343174844804,-3.15343819706084,0,0,1.19500094886199,3.80388504031096,-5.46191517583776,0,6.07253391321708,0,0
"SRR5983451",-6.00560993783654,-2.37310022365363,0,5.078588026542,0.0739558350638296,0,4.11033015882116,0,0,0,0
"SRR5983465",-6.71880153786308,-4.82387901210495,5.76559533767466,4.79314360547054,0.771144480295456,0,0.385597106932796,0,0,0,0
"SRR5983466",-2.59595993989687,0.0827710519582743,0,0,4.49633451031482,5.33921404880006,0.799403790512094,0,6.08643997055453,0,0
"SRR5983473",-2.94318152418664,0,0,4.88403416399713,5.09773993578926,-2.59640395067271,0,0,0,4.49710355953768,0
"SRR5983476",-3.34938814461463,4.72423381224048,0,0,5.80131044074139,-2.91147363672178,0,0,5.49358494783431,5.04282026369946,0
"SRR5983478",-3.15810299081765,-2.14338880749385,0,4.36398972584605,5.4699948356314,-2.47816027531339,3.71245831495382,0,0,4.29229950614166,0
"SRR5983481",-4.80666965983573,-0.925946351485051,0,5.01756179940383,-0.0459963718975478,0,0.199862420436044,0,0,0,0
"SRR5983484",-2.27152223816709,-6.02774491712174,0,5.98286200662461,3.93439192702797,0.870916658063682,0.728229787115796,0,6.11194514750441,4.65578743002707,0
"SRR6876203",-6.07445724191353,0,0,-2.6815410689513,0.0192424925600244,0,0,0,5.65821720164985,0,4.6445653740062
"SRR6876204",-5.92159908734894,-2.91425974464395,0,-3.45400823221242,-0.111710517122535,0,5.04764594417602,0,0,0,5.98251774795307
"SRR6876205",-2.49195273160824,3.31317003094526,0,0,4.31618874120552,0,4.80118626399228,0,0,0,0
"SRR6876208",-3.64380309484781,0,-2.37158415060691,-2.4605592056229,6.31125209305312,0,0,4.10770424327625,0,0,4.26181355917018
"SRR6876210",-3.01142686454924,-1.66161964675005,0,4.48646224575359,5.21594433267712,0,2.87800965102574,0,0,0,0
"SRR6876212",-5.16009017048446,-2.29513864279482,0,-2.43973912411215,-1.06978157389154,4.77163118974263,3.9752967397353,0,0,0,4.22575212017584
"SRR6876223",-2.97019445090344,-3.10278443577171,0,0,5.1445276973239,0,5.37418028769053,0,5.69154396161909,0,0
