"","818__1308_47678","853__39485","1735__88431_411489","28116__204516","40545__33039_360807","100886__165179_310298","674529__218538_410072","823__39483","28111__208479","46228__821_46506","166486__261299","39777__357276","1308__47678","1681__74426_487173","301301__820_29466","39496__28118_39486","1623__40520_329854","338188__562_39491","1304__239935","165179__310298","1318__387090","33039__360807","88431__411489","658082__39488_751585","1502__214856","817__39492","150055__216816_487174","218538__410072","729__46503","1531__40518_658081","820__29466","821__46506","562__39491","74426__487173","40520__329854","39488__751585","29361__33038_246787","28118__39486","291644__28117_457412","216816__487174","328814__1680_45851","40518__658081","33038__246787","28117__457412","1680__45851"
"ERR209162",0,4.1766642392786,-2.54817900258144,0,0,0,0,0,0,-5.40851956430721,0,0,0,0,-2.63756658218717,0,0,0,0,0,0,0,-4.41357549925124,0,0,0,-2.54788305704411,0,0,-2.6630238917704,4.56839932869398,0.158973138818966,0,0,0,0,-2.85933188905,0,-2.77175589377087,-4.4130629065443,0,4.61249268231614,-4.95250810753649,4.80082203418963,0
"ERR209163",0,0,0,0,0,0,0,0,0,-5.42940491253893,0,0,0,0,-2.68973461685212,0,0,-2.40760716533748,0,0,0,0,0,0,0,-4.00121980751981,-2.75596037868946,0,0,-2.78278067880217,4.65875701526469,-0.0907429219795399,-4.1700979350314,0,0,0,-2.99475195800699,0,-2.3633175588052,-4.77346339953691,0,4.81991752200636,-5.18706254733448,4.09338608627026,0
"ERR209164",-2.50900024139277,4.93299537702572,0,4.61018272911561,2.76008386118857,-3.42708462029146,-3.25993084808704,0,0,-2.63410087079446,0,0,-4.34571589429486,0,-2.46067239627381,0,0,0,0,5.93588468418271,0,-4.50764143685706,0,0,0,0,0,5.64636585804785,0,0,4.26200961112849,4.56239654047743,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209165",-2.63741924303869,0,0,4.87122282264351,-2.70408565139408,-3.27749262200768,-3.2701409924678,0,0,1.46586668886905,4.24756472783456,0,-4.56814412980285,0,-3.09707737456537,0,0,0,0,5.67678374274944,0,-4.68361373623253,0,0,0,0,0,5.66405034686795,0,0,5.36429536771924,5.21558630757208,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209166",-2.57454332294876,4.56642338847503,-2.34368638900579,0,0,-3.0332944580826,0,0,0,0,0,0,-4.45923984163447,0,0,-2.43758368172691,0,-2.47270488701671,0,5.25382011571617,0,0,4.05938390276567,-2.69106515903107,0,0,0,0,0,0,0,0,-4.2828504964368,0,0,-4.66106158192024,0,4.22201878445181,-2.51522308902085,0,-3.56135268503331,0,0,4.35649418255445,-6.16844379414954
"ERR209167",-2.62263021060216,4.11910379698205,-2.40820012116311,0,0,-3.03912754760843,0,0,0,0,0,0,-4.54252877422801,0,0,-2.51111140891335,0,-2.55489112759488,0,5.26392332314,0,0,4.17112496464803,-2.77560199081728,0,0,0,0,0,0,0,0,-4.42520124080127,0,0,-4.80748366968486,0,4.3493725437038,-2.30588923047026,0,-3.58105681466027,0,0,3.99391730380039,-6.20257234778236
"ERR209168",0,-4.51133534735871,0,0,0,0,-2.680646608821,0,0,-2.95312770594993,0,-4.83849112876546,0,0,-2.88609027045826,0,-2.62324197876419,-2.49677448908577,0,0,0,0,0,-2.60593231430187,0,-5.77703882318846,0,4.64301612361519,0,0,4.99885498366391,-5.11496722794461,-4.32454027013838,0,-4.5435883877671,-4.51360716945639,0,0,0,0,0,0,0,0,0
"ERR209169",0,-4.23753016240106,0,0,0,0,-2.59544343806083,0,0,-2.95879031115963,0,-4.6859987254179,0,0,-2.90322847235651,0,-2.56146864718175,-2.59064519700461,0,0,0,0,0,-2.71908415897542,0,-6.002847970589,0,4.4954399028926,0,0,5.02853922010205,-5.12477514787101,-4.48712910559626,0,-4.4365938389135,-4.70959191340111,0,0,0,0,0,0,0,0,0
"ERR209170",0,-0.0740408866766056,0,0,0,0,0,0,0,0,0,0,0,-2.77156567585946,0,0,0,-2.63950355940694,0,0,-5.01440891044298,0,0,-2.61481804465676,0,0,0,0,0,0,0,0,-4.57175427165172,-4.80049256710256,0,-4.52899770589342,0,0,-2.85834034585443,0,-2.54974930053022,0,0,4.95079070434387,-4.41629533508156
"ERR209171",0,-5.19866420543413,-2.69758068410979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81346788282782,0,0,-4.79933883543129,0,-4.67234680239456,-2.85518812631694,0,-4.48551674707812,0,0,0,-2.75832123965713,0,0,-4.87306931852103,0,0,-4.94533089994832,0,0,0,0,-2.57416840190047,4.77755253068251,0,0,-4.45859045932999
"ERR209172",0,1.27325417360633,0,0,0,1.38440431181356,0,0,0,0,0,0,0,0,0,0,0,-2.68839105290118,0,5.42474370362395,0,0,0,0,0,-5.47613544095364,0,0,0,-2.51330759307722,0,0,-4.65642989423844,0,0,0,0,0,0,0,-5.29094105622078,4.35317644625838,0,0,-1.82179177022078
"ERR209173",0,0.176860103372362,4.68211890648202,0,0,2.09293035001217,0,0,0,0,0,0,0,0,0,0,0,-3.002086047983,0,4.81719242072517,0,0,0,0,0,-5.21697440628055,0,0,0,-2.92988175910939,0,0,-5.19976556380021,0,0,0,0,0,0,0,-3.01872839377851,5.07470406694674,0,0,-5.22859095227517
"ERR209174",0,4.72786561731346,0,0,4.97311615923004,0,0,0,0,0,0,0,0,0,0,0,0,-2.94307473449314,-5.17961932061957,0,0,0,0,0,-4.26822625007463,-4.44953655352621,0,0,0,0,0,0,-5.0975549706144,0,0,0,-2.95813608776098,0,0,0,-2.56338820250384,0,-5.12364199970504,0,-4.43991860625931
"ERR209175",0,4.38089309144003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01838078076078,-4.76678152242723,0,0,0,0,-2.37298451410944,-4.08172507794106,-0.184242228334379,0,0,0,0,0,0,-5.22798886886708,0,0,-4.1101297440117,-3.09097434777415,0,0,0,-2.55991317434459,0,-5.35372461523689,0,-4.43389968092976
"ERR209176",0,0.278661658315542,0,0,0,0,0,0,0,0,4.63829266919706,0,0,-2.59847381277906,-2.90904816869611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03861922984687,0,0,-4.50068866587055,0,0,0,0,0,0,-2.92089363762241,0,0,0,-5.05913618386669
"ERR209177",0,-4.71097162756386,0,0,0,0,0,0,0,0,4.91494812779451,0,0,-2.50909254679065,-2.93324512356672,0,0,0,0,0,0,0,0,0,0,-4.38623617197551,0,0,0,0,5.08052958507121,0,0,-4.3458757719338,0,0,0,0,0,0,-3.0607833035752,0,0,0,-5.30143219275076
"ERR209178",0,4.56550849935111,0,0,0,0,0,0,0,-2.52208162869503,4.57176950819434,-4.02024860001649,0,0,-2.41428986879159,0,0,-3.36528438357006,0,0,0,0,0,0,0,-4.37242926763765,0,0,-4.35878815171955,0,4.18167271694583,4.36837352173586,-5.82884353426145,0,0,0,-2.80601578913119,0,0,0,0,0,-4.86016191361569,0,0
"ERR209179",-2.39993359357988,4.1078234597438,0,0,-2.53963186595987,0,0,0,0,-2.33826220944972,0,0,-4.1568069188717,0,0,0,0,-3.31985542635232,0,0,0,4.39877142436345,0,-2.64201758550933,0,0,0,0,-4.4077627445759,0,0,4.04998894818518,-5.75015827222546,0,0,-4.57610869259261,-2.79579146538028,0,-2.29231941392581,0,0,0,-4.84245286540609,3.97041369209602,0
"ERR209180",0,4.4480312357585,0,0,5.08635531541905,0,-2.84723294453248,0,0,-2.60555302130289,0,0,0,0,-3.04360518357378,0,0,-2.82548003186539,0,0,0,0,0,0,0,0,0,4.93155212091419,-4.85749472390262,0,5.27167881612978,4.51295021471121,-4.89387497096218,0,0,0,0,0,-2.63884299157634,0,0,0,0,4.57061013460728,0
"ERR209181",0,-4.50064606922816,0,0,0,0,-3.0413942862779,4.259554501167,0,-2.47475698374482,0,0,0,0,-3.05759482317695,0,0,-2.83393568941406,0,0,0,0,0,0,0,0,-2.64040349606526,5.26784942968301,-5.06885055502651,0,5.29590958270205,4.28640483223194,-4.90852059944788,0,0,0,0,0,0,-4.57331300766752,0,0,0,0,0
"ERR209182",0,4.42923876438653,0,-5.02508073452681,0,0,0,0,0,-2.65553891904778,5.21469349155841,0,0,0,-2.45928256186488,0,-3.12325459935375,-2.78584713397837,0,0,0,0,0,0,0,0,0,0,-4.5380258186333,0,4.25960234731812,4.59952832926729,-4.82522877817068,0,-5.40963565105388,0,0,0,-2.70796226749615,0,0,0,0,4.69032823228275,0
"ERR209183",0,4.19569678525451,0,-5.15986304350556,0,0,0,0,0,-2.69967873427671,5.33848552165191,0,0,0,0,0,-3.1818193011966,-2.89588903765662,0,0,0,0,0,0,0,0,-2.4700593424915,0,-4.47844907062282,0,0,4.6759807318805,-5.015826946303,0,-5.51107269017581,0,0,0,-2.56052445164009,-4.27826827890546,0,0,0,4.43495844426307,0
"ERR209184",-2.58086572140702,0,4.89446282138671,0,0,0,0,0,0,-2.59436489945632,0,0,-4.47019055698986,0,0,0,0,-3.31816403822552,0,0,0,0,0,0,0,-4.82979865128125,-2.81247129320852,0,0,0,0,4.49357181923166,-5.74722870205451,0,0,0,0,0,0,-4.8713431746661,-2.8261649469192,0,0,0,-4.89506127863425
"ERR209185",-2.56877262306701,4.29388317076387,0,0,0,0,0,0,0,-2.57085601502967,0,0,-4.44924469624403,0,0,0,0,-3.29767341735865,0,0,0,0,0,0,0,-4.98758213829094,-2.91480305107603,0,-4.23918496289897,0,0,4.45285323697544,-5.71173790563447,0,0,0,0,0,0,-5.04858697852047,-2.69782224237597,0,0,0,-4.67276519358458
"ERR209186",-2.86702926939475,0.789629876483301,4.5275081975884,0,0,0,0,0,0,0,0,0,-4.96584036137879,0,-2.57311172732751,0,0,0,-5.44753394223659,0,0,0,0,0,0,0,0,0,0,0,4.45676024528256,0,0,0,0,0,0,0,-2.52121801668683,0,-2.7067413033895,0,0,4.36687770185962,-4.68821346041582
"ERR209187",-2.95784040369033,0.594572298545324,0,0,0,0,0,0,0,0,0,0,-5.12312985987168,0,-2.67626729472636,-2.38664052718073,0,0,-5.30448494753669,0,0,0,0,0,0,0,0,0,0,0,4.63543092910096,0,0,0,0,0,0,4.13378265247999,-2.46073600899838,0,-2.67116991676234,0,0,4.26211979159947,-4.6266020114819
"ERR209188",-2.99971030487404,4.33734801403131,0,4.35305605435545,0,0,-2.81291000103549,0,0,-3.07531677504418,0,-5.90935052954146,-5.19565065602976,0,0,0,0,0,0,0,0,0,0,0,-4.22853449081579,0,-3.05103462923079,4.87210303891209,0,0,0,-5.32660490374539,0,0,0,0,0,0,0,-5.2845469934798,0,0,0,0,0
"ERR209189",-3.1119391220218,-4.47191963383815,0,4.46398489544854,0,0,-2.61433958815332,0,0,-2.84471101900012,0,-6.03030687005426,-5.39003666940304,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9361129115579,4.52816899492025,0,0,0,-4.92718401775924,0,0,0,0,0,0,0,-5.08549673957727,0,0,0,0,0
"ERR209190",0,5.19213902903723,0,0,2.37633287446046,0,-2.84312062266704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38793365001688,0,0,0,0,-2.89535168341231,4.92442937050617,0,-3.34631851738096,0,0,0,0,0,0,-2.5561180094774,0,0,-5.0148962214502,0,5.79599369041239,-4.42732626255668,0,0
"ERR209191",0,0.569842778108165,0,0,-2.42783349700895,0,-5.25962911099202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20513096913713,0,0,0,0,-2.93175544390818,0.648480606005115,0,-3.4624011647877,0,0,0,0,0,0,-2.64535342594021,0,0,-5.07794938421562,0,5.99705473359796,-4.58188653770484,0,0
"ERR209192",0,4.46107949585746,-2.55153431008934,0,0,-3.47611390651698,0,0,0,0,4.11884043412486,0,0,0,-2.21240251110858,0,0,-2.78166576524706,0,6.02080589898414,0,0,-4.41938706232993,-2.77089248401174,0,0,0,0,-3.7388596044542,0,3.83199355603303,0,-4.81798643508287,0,0,-4.79932656461907,0,0,0,0,-3.03168190342102,0,0,0,-5.25102708911234
"ERR209193",0,0,1.8393012486046,0,-2.24421181210221,-3.32300431663544,0,0,0,0,4.0023835137375,0,0,0,-2.26811536837286,0,0,-2.87234192421074,0,5.75561231018328,0,3.88708888150724,-4.63142635307543,-2.77752896271332,0,0,0,0,0,0,3.92849105544959,0,-4.97504214944315,0,0,-4.81082128291356,0,0,0,0,-3.30723028172763,0,0,0,-5.72829088028259
"ERR209194",0,4.92179604828261,0,-4.4944056711169,0,-3.55237819883339,-2.98384456299247,0,0,0,3.81739022377423,0,0,0,-2.53103073872279,0,0,0,0,6.15289952807945,0,0,0,-2.48429281160495,0,0,0,5.16817038499111,-4.37681883138575,0,4.38387383498646,0,0,0,0,-4.30292137057792,0,0,-2.75929763658373,0,0,0,0,4.77924369976775,0
"ERR209195",0,-4.30860333086121,0,-0.8296361382092,0,-3.53936016223877,-2.93970639059156,0,0,0,0,0,0,0,-2.58434691612006,0,0,0,0,6.13035162728277,0,0,0,-2.57152041503144,0,0,0,5.09172082783951,-4.58918018848004,0,4.47622016310388,0,0,0,0,-4.45400401153506,0,0,-2.3567511792247,0,0,0,0,4.08201278321505,0
"ERR209196",0,5.26422222919529,0,-4.27703139152187,0,-3.23666067168106,0,0,0,0,0,0,0,0,0,0,0,-2.69407860729866,0,5.60606073021161,0,0,0,-2.59709836366808,0,0,-2.90583499176592,0,-4.09145533387199,0,0,0,-4.66628102742568,0,0,-4.49830631812711,0,0,-2.85438109635271,-5.03305384415006,-2.77556417091918,0,0,4.94393308304705,-4.80741816369982
"ERR209197",0,0,5.603411971637,-4.50041435416343,0,-2.9692337157874,0,0,0,-2.76498674283734,0,0,0,0,0,0,0,-2.85653959730796,0,5.14286365529031,0,0,0,0,0,0,-2.86038590116192,0,-4.3418527879912,0,0,4.78909752084866,-4.94767171636972,0,0,0,0,0,0,-4.95433371006613,-3.26751313020877,0,0,0,-5.65949875592001
"ERR209198",-2.44395442381949,0,0,0,0,0,0,0,4.32591453652068,0,0,0,-4.23305323343808,0,-2.91706784271981,0,0,-3.03016406127626,0,0,0,0,0,0,0,0,-2.75480770654462,0,0,-2.76832092326973,5.05250971271605,0,-5.24839810939974,0,0,0,0,0,-2.61900060196887,-4.77146691281757,-2.46122613747514,4.79487249075916,0,4.53624210766356,4.26296871902345
"ERR209199",-2.63406125061688,-4.33054488564104,0,4.18086397135277,0,0,0,0,4.50792128134532,0,0,0,-4.56232791631686,0,-2.94694335026219,-2.34063895249787,0,-3.14745703364639,0,0,0,0,0,0,0,0,-2.82561167199487,0,0,-2.92999021032695,5.10425560968136,0,-5.45155549691557,0,0,0,0,4.05410558790111,0,-4.89410297835476,0,5.07489190996571,0,0,0
"ERR209200",0,4.83462731624838,0,-5.68434603904551,-2.86090109125607,0,-2.66923698631858,0,0,0,4.38156247349716,-4.74920604102503,0,0,-2.64703996768253,0,0,0,0,0,0,-4.95522604548476,0,0,0,0,-2.98807020662309,4.62325407774581,-5.24766343268177,0,4.58480771369163,0,0,0,0,0,0,0,0,-5.17548941445403,0,0,0,0,0
"ERR209201",-2.55529618176024,0,0,-5.85944840263309,-2.9741705095743,0,-2.6047367047625,0,0,0,4.42662032383286,-4.82066205127648,-4.4259028151955,0,-2.64096708577026,0,0,0,0,0,0,-5.15141443295571,0,0,0,0,-3.00290558193453,4.51153631298819,-5.25588836852459,0,4.57428917367121,0,0,0,0,0,0,0,0,-5.20118503824279,0,0,0,0,0
"ERR209202",5.57416836552425,4.69828169350961,0,0,0,0,-2.98037832971165,4.33929148032967,-4.07571752827717,-3.31216324964397,0,0,0,0,0,0,0,-2.87030668343282,0,0,0,0,0,0,0,4.72396266684716,0,5.16216669283785,0,0,0,5.73683503134579,-4.97151700901017,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209203",5.81393417182407,0,4.50917647442215,0,0,0,-2.85829459452185,4.40495838715226,-3.97777740115997,-3.4338075860343,0,0,0,0,0,0,0,-2.95136209004309,0,0,0,0,0,0,0,5.0762477195374,0,4.95071146071132,0,-2.30437270626339,0,5.94752920242684,-5.1119090914873,0,0,0,0,0,0,0,0,3.99129060682318,0,0,0
"ERR209204",0,5.05122874670579,0,0,0,0,0,0,0,-2.37904510078973,0,0,0,0,-2.97181586261259,0,0,-3.10727936327526,0,0,0,0,0,0,0,0,0,0,-4.00356375425729,0,5.14733606478414,4.12062698806563,-5.38196573050302,0,0,0,0,0,-2.87507219473152,0,-5.61296412789376,0,0,4.97977111670355,-0.916135819354606
"ERR209205",0,4.75447848721773,0,0,0,0,0,0,0,-2.39722454846643,0,0,0,0,-2.99900994965812,0,0,-3.16993930455904,0,0,0,0,0,0,0,0,0,0,-4.05464353044639,0,5.19443760521245,4.15211471509522,-5.49049593240581,0,0,0,0,0,-2.74911819012421,0,-5.51511488330614,0,0,4.76161238130692,-1.40025361937502
"ERR209206",0,0,-2.18197973691584,0,-2.3182521539514,0,0,0,0,-2.61413500538997,0,0,0,0,-3.01026320394002,0,0,-3.30166567085319,0,0,0,4.01533051539981,3.77929976542401,0,0,0,-2.56230767433473,0,-4.13549423676787,0,5.21392881337919,4.52781464717977,-5.71865269152371,0,0,0,0,0,0,-4.4380470765714,-3.05578309605731,0,0,0,-5.29277157928139
"ERR209207",0,4.28826828512793,0,0,-2.50637326140625,-2.36427006880783,0,0,4.69640212597557,0,0,0,0,0,-2.70133617290291,0,0,-2.62389243935418,0,-4.09503588198952,0,-4.34116583148774,0,-2.55077581451956,0,0,0,0,0,0,4.6788514997915,0,-4.54471501855728,0,0,-4.41807330946577,0,0,-2.59716125534232,0,-3.51851585131599,0,0,4.49841524970227,-6.09424822171576
"ERR209208",0,-4.36323793934625,0,0,-2.53277364699492,-2.47258868403318,0,0,4.7449226462286,0,0,-4.12315107827458,0,0,-2.70553081202834,0,0,-2.6605128625192,0,-4.28264922696534,0,-4.38689264066673,0,-2.51628455767399,0,0,0,0,0,0,4.68611682787616,0,-4.60814345207376,0,0,-4.35833270019232,0,0,0,0,-3.59672621172685,0,0,0,-6.22971253962563
"ERR209209",-2.88184802621389,4.74350588254912,0,0,-2.49802320979591,0,0,0,5.27748148003313,-2.60288484839296,0,0,-4.99150720109454,0,0,0,0,-2.9286979611112,0,0,0,4.32670311785281,0,0,0,-4.5876854223714,-2.78371134371449,0,0,0,0,4.50832880366782,-5.07265366866797,0,0,0,0,0,-2.82727066342242,-4.82152948091933,0,0,0,4.89697643579659,0
"ERR209210",-3.05354899413366,-4.261718337213,0,0,-2.68136180395871,0,0,0,5.3829989812802,-2.73684182728233,0,0,-5.28890200124034,0,0,0,-2.69040819572548,-3.00869564356639,0,0,0,4.64425487793103,0,0,0,-4.47344551280067,-2.90244438957843,0,0,0,0,4.74034909713264,-5.21121371916813,0,4.65992368809624,0,0,0,0,-5.02718114889308,0,0,0,0,0
"ERR209211",0,0,0,4.48047645101937,-2.58007420461619,0,-2.67628247989293,0,0,-3.12143345000076,5.5019414412118,-5.06856765183711,0,0,-2.93716282908793,0,0,-3.10792866476676,0,0,0,4.4688196096931,0,0,0,0,0,4.63545723058099,4.60843123402881,0,5.08731525008305,5.40648132784633,-5.38309035367572,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209212",0,0,0,4.67105878829653,0,0,-2.65158088271268,0,0,-2.81380960289878,5.51910338999938,-5.1037878075021,0,0,-2.98546509206205,0,0,-3.16008351024006,0,0,0,0,0,0,0,0,0,4.59267280923669,4.7782338282725,0,5.17097722367477,4.87366119504589,-5.4734251958964,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209213",0,4.53150754128864,0,-5.66524498851866,2.60131359272086,0,0,0,0,0,4.99894844292863,-4.78906639586214,0,0,-2.91200320978534,0,0,-2.77551584039465,0,0,0,-4.50089547025855,0,0,0,0,0,0,0,0,5.04373751115187,0,-4.80733445277577,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209214",0,0,0,-5.47212326517427,-2.75337111307173,0,0,0,0,0,5.03101546635282,-5.05474155918057,0,0,-2.67069180383107,0,0,-2.94483781317927,0,0,0,-4.76897865993271,0,0,0,0,0,0,4.80392132543123,-2.78287054836234,4.62577389559319,0,-5.10060871247651,0,0,0,0,0,0,0,0,4.82007318065063,0,0,0
"ERR209215",0,0,0,4.39337306912836,-2.4980049744397,0,-2.90821523995482,4.9632987848543,0,0,0,0,0,0,-2.76631836736191,-2.43570216223256,-2.67512832060277,0,0,0,0,4.32667153328935,0,0,0,0,0,5.03717655494786,0,0,4.79140396218182,0,0,0,-4.63345816805041,0,0,4.21875989709217,0,0,0,0,0,0,0
"ERR209216",0,0,0,4.73369766269546,-2.64151283401959,0,-2.97514094291497,5.07170216525102,0,0,0,0,0,0,-2.85466713711598,-2.5180898486677,-2.88962494838537,0,0,0,0,4.57523443736718,0,0,0,0,0,5.15309527280711,0,0,4.94442852018207,0,0,0,-5.00497722542206,0,0,4.36145955591589,0,0,0,0,0,0,0
"ERR209217",0,0.389303659535491,0,0,4.53277629865432,0,0,0,4.96202427846246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42899081189617,0,0,-2.47851676446502,0,-4.75816805491538,0,0,0,0,0,0,-4.20713549732214,0,0,-2.59372929627144,-4.29291696346463,-3.57806315735064,0,0,4.492470922222,-6.19738718122162
"ERR209218",-2.27893836303252,-4.2484879294564,0,0,0,0,0,0,4.97932745290589,0,0,0,-3.94723703209017,0,-2.23144304559192,0,0,0,0,0,0,0,0,-2.43753078456273,0,0,-2.31027832926764,0,-4.54813669645012,-2.18110971568496,3.86497272916143,0,0,0,0,-4.22192716387588,0,0,0,-4.00151944591689,-3.69509298084729,3.77779284444846,0,0,-6.40008878151864
"ERR209219",0,4.95800417134363,0,0,0,0,0,0,5.2077167376025,-2.94853057015129,4.78574809556558,-4.31736915401208,0,0,-2.58727999278192,0,0,-2.5677950917814,0,0,0,0,0,0,0,-4.5350755992163,0,0,0,0,4.48130040090473,5.10700475517207,-4.44755156239137,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209220",-2.60518427313919,-4.39501828869514,0,0,-5.09923210593126,0,0,0,5.37652953833975,-3.42233565891326,4.71438563290209,0,-4.51231152415648,0,0,0,0,-2.59506626440094,0,0,0,0.527041807560025,0,0,0,0,0,0,0,0,0,5.92765924179248,-4.49478661895041,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209221",0,0.461032827011225,-2.33237707083394,0,0,-3.11714186201459,-2.91706041406719,0,0,0,0,-5.13149428303406,0,0,0,0,0,0,0,5.39904807940912,0,0,-4.03979558909306,0,0,0,0,5.05249684591229,0,0,0,0,0,0,0,0,0,0,-2.71016701950611,0,-2.98576027140111,0,0,4.6941469747821,-5.17148848928736
"ERR209222",0,-5.16272868083379,-2.43334117210916,0,0,-2.98441537337253,-2.79860297616567,0,0,4.72251363240872,0,-5.39441416627908,0,0,0,0,0,0,0,5.16915905757086,0,0,-4.21467054224228,0,0,3.86824437750797,0,4.84732254493241,0,0,0,0,0,0,0,0,0,0,0,0,-3.31010694064854,0,0,0,-5.73327339968966
"ERR209223",0,4.55667967918374,0,0,0,-3.71713416228044,0,0,0,4.31262837758855,3.71389783424404,0,0,0,0,0,0,-2.13681031746004,0,6.4382652276197,0,0,0,-2.58712667093834,0,0,0,0,0,-2.51491949411722,0,0,-3.70106403597816,0,0,-4.48103483968173,0,0,0,0,-2.57532759369511,4.35596834075645,0,0,-4.46059823841403
"ERR209224",0,-4.39415091504189,4.57677674212983,0,0,-3.56818510418646,0,0,0,0,3.96596156480394,0,0,0,0,0,0,-2.38347961132169,0,6.1802778912614,0,0,0,-2.71507753634923,0,0,0,0,0,-2.80744795271338,0,0,-4.12830778561369,0,0,-4.7026522394458,0,0,0,0,-3.22437088783217,4.8626424937048,0,0,-5.58477420017128
"ERR209225",0,-4.16575542117275,0,0,0,0,0,0,0,0,0,0,0,0,-2.34546583036101,-2.25977459693879,0,-4.95673890765744,0,0,0,0,0,0,0,-3.93543657499451,-2.86548124297838,0,0,-2.85144820019891,4.062465985602,0,0.906026324738821,0,0,0,0,3.91404441555147,0,-4.96315910097418,0,4.93885315789535,0,0,0
"ERR209226",0,-4.74571336607852,0,0,0,0,0,0,0,-2.42115539050074,0,0,0,0,-2.53888092584584,0,0,-4.72328376904088,0,0,0,0,0,0,0,0,-3.00751878642266,0,0,-3.00313026454365,4.3974707579325,4.19356414936655,-0.0613892554478272,0,0,0,0,0,0,-5.20917534280194,0,5.20157419993736,0,0,0
"ERR209227",-2.47265902694716,0,0,0,0,0,0,0,0,-3.06064771666843,4.50678593171165,0,-4.28277106446631,0,0,0,0,-2.9103922139881,0,0,0,0,0,0,0,-4.3053951167391,-2.50225694031397,0,0,0,0,5.30119734933939,-5.04094718458027,0,0,0,-2.84556714059889,0,0,-4.33403615421564,-3.36441756636483,0,-4.92866686386577,0,-5.82734216282112
"ERR209228",-2.51954666237182,0,0,0,0,0,0,0,0,-3.02887437814886,4.5470325811517,0,-4.36398283126858,0,0,0,0,-2.93326204853189,0,0,0,0,0,0,0,-4.49749773851117,-2.58021976057421,0,0,0,0,5.24616431269741,-5.0805588999708,0,0,0,-2.92618998107433,0,0,-4.46907172000773,-3.39221809421167,0,-5.06830971981976,0,-5.87549408952909
"ERR209229",0,4.32409585180436,0,0,0,0,-2.83340501579304,0,5.54646657112559,-2.55426653302371,4.24690838820335,0,0,0,-2.81312944365892,0,0,0,0,0,0,0,0,0,0,-4.23915515649601,0,4.90760144577404,0,0,4.87248312468522,4.42411941126987,0,0,0,0,0,0,-2.98795823843495,0,4.9911690341032,0,0,5.17529547986333,0
"ERR209230",-2.52170875155394,-4.64782287961876,5.2010410320417,0,0,0,-2.76737902407692,0,5.71930489179311,-2.94990514713025,4.35828462035172,0,-4.36772767958251,0,-2.78776520848123,0,0,0,0,0,0,0,0,0,0,0,0,4.79324107350161,0,0,4.82855098066234,5.10938559233854,0,0,0,0,0,0,-2.58272587570543,0,0,0,0,4.47341243874462,0
"ERR209231",0,0.227040474879898,0,0,0,0,0,0,0,-2.35120764377684,0,0,0,0,0,0,0,-2.87851785119932,0,0,0,0,0,0,0,-5.36853202569434,0,0,0,-2.27839873747137,0,4.07241109816579,-4.98573916877121,0,0,0,0,0,-2.57101299235569,0,-3.52543123686974,3.9463023732012,0,4.45312512967976,-6.10622602084878
"ERR209232",0,-4.40180662823194,0,0,0,4.75386135049668,0,0,0,-2.64770700825446,0,0,0,0,0,0,0,-2.81958183450775,0,0,0,0,0,0,0,-4.87589346331034,0,0,0,-2.24148437189384,0,4.58596306185291,-4.88365899346568,0,0,0,-2.21945585709461,0,0,0,-3.70617926315778,3.88236481649174,-3.8442103096442,0,-6.41929078574746
"ERR209233",0,5.37601401395503,0,0,0,0,0,0,0,0,0,-4.31225568395769,0,0,-3.02215744958775,0,0,0,0,0,0,0,0,0,0,0,-2.68232198847763,0,-4.29517811614558,-2.55771186666475,5.23453025115876,0,0,0,0,0,0,0,-3.12317961113026,-4.64591796630244,0,4.43008690418519,0,5.40950576764082,0
"ERR209234",0,5.01648750549275,0,3.99265079619685,0,0,0,0,0,0,0,0,0,0,-2.96115163308597,0,0,0,0,0,0,0,0,0,0,0,-2.83499247280085,0,-4.28356548072404,-2.82032002017758,5.12886507742045,0,0,0,0,0,0,0,-3.0676219429605,-4.91035100196639,0,4.88493756855125,0,5.31327706362074,0
"ERR209235",0,0,0,-4.1448855448547,-4.72176230786443,-3.77195650468741,0,0,0,-2.55863663339123,3.90423509403951,0,0,0,0,0,0,4.53878054854611,0,6.53322031005851,-4.25384539983642,-0.366593557822311,0,0,0,0,0,0,0,0,0,4.43168864714059,0,0,0,0,0,0,0,0,0,0,0,0,0
